1, 44449, 0, 0.012642621994018555
2, 44449, 0, 0.013295173645019531
3, 44449, 0, 0.013556241989135742
4, 44449, 0, 0.014389276504516602
5, 44449, 0, 0.013027191162109375
6, 44449, 0, 0.01411294937133789
7, 44449, 0, 0.016954660415649414
8, 44449, 0, 0.012781381607055664
9, 44449, 0, 0.01432943344116211
10, 44449, 0, 0.015651702880859375
11, 44449, 0, 0.01381683349609375
12, 44449, 0, 0.014322519302368164
13, 44449, 0, 0.012190580368041992
14, 44449, 0, 0.012512683868408203
15, 44449, 0, 0.012907266616821289
16, 44449, 0, 0.012666463851928711
17, 44449, 0, 0.012833595275878906
18, 44449, 0, 0.01449894905090332
19, 44449, 0, 0.009502172470092773
20, 44449, 0, 0.013304710388183594
21, 44449, 0, 0.015284538269042969
22, 44449, 0, 0.013250112533569336
23, 44449, 0, 0.013509511947631836
24, 44449, 0, 0.01345515251159668
25, 44449, 0, 0.012293815612792969
26, 44449, 0, 0.014605045318603516
27, 44449, 0, 0.015177488327026367
28, 44449, 0, 0.01341104507446289
29, 44449, 0, 0.015778064727783203
30, 44449, 0, 0.013166189193725586
31, 44449, 0, 0.013068914413452148
32, 44449, 0, 0.012761354446411133
33, 44449, 0, 0.012933492660522461
34, 44449, 0, 0.015189647674560547
35, 44449, 0, 0.011038541793823242
36, 44449, 0, 0.012504339218139648
37, 44449, 0, 0.012356758117675781
38, 44449, 0, 0.013665914535522461
39, 44449, 0, 0.01228642463684082
40, 44449, 0, 0.013760805130004883
41, 44449, 0, 0.014257669448852539
42, 44449, 0, 0.013400077819824219
43, 44449, 0, 0.013155221939086914
44, 44449, 0, 0.012620210647583008
45, 44449, 0, 0.014997482299804688
46, 44449, 0, 0.011023283004760742
47, 44449, 0, 0.012654781341552734
48, 44449, 0, 0.014768123626708984
49, 44449, 0, 0.011503458023071289
50, 16846, 0.01072382926940918, 0.021409988403320312
51, 16846, 0, 0.010255575180053711
52, 16846, 0, 0.008205175399780273
53, 16846, 0, 0.009272098541259766
54, 16846, 0, 0.011846542358398438
55, 16846, 0, 0.00953054428100586
56, 16846, 0, 0.010566473007202148
57, 16846, 0, 0.009659767150878906
58, 16846, 0, 0.010896682739257812
59, 16846, 0, 0.011373043060302734
60, 16846, 0, 0.010448694229125977
61, 16846, 0, 0.009546041488647461
62, 16846, 0, 0.005825042724609375
63, 16846, 0, 0.006244659423828125
64, 16846, 0, 0.009351015090942383
65, 16846, 0, 0.009615898132324219
66, 16846, 0, 0.010015249252319336
67, 16846, 0, 0.008756637573242188
68, 16846, 0, 0.005510091781616211
69, 16846, 0, 0.008668661117553711
70, 16846, 0, 0.005700826644897461
71, 16846, 0, 0.010106801986694336
72, 16846, 0, 0.009063720703125
73, 16846, 0, 0.010958433151245117
74, 16846, 0, 0.009890079498291016
75, 16846, 0, 0.010269641876220703
76, 16846, 0, 0.008477926254272461
77, 16846, 0, 0.00855565071105957
78, 16846, 0, 0.010382652282714844
79, 16846, 0, 0.009372711181640625
80, 16846, 0, 0.01134943962097168
81, 16846, 0, 0.00967264175415039
82, 16846, 0, 0.009868621826171875
83, 16846, 0, 0.008560895919799805
84, 16846, 0, 0.0057299137115478516
85, 16846, 0, 0.009236335754394531
86, 16846, 0, 0.008072376251220703
87, 16846, 0, 0.008412837982177734
88, 16846, 0, 0.011338472366333008
89, 16846, 0, 0.01016378402709961
90, 16846, 0, 0.011730432510375977
91, 16846, 0, 0.00779414176940918
92, 16846, 0, 0.005975484848022461
93, 16846, 0, 0.009940385818481445
94, 16846, 0, 0.009966850280761719
95, 16846, 0, 0.007505178451538086
96, 16846, 0, 0.009129047393798828
97, 16846, 0, 0.005869388580322266
98, 16846, 0, 0.010528564453125
